name,game_id,ngram,matched_token,matched_category,line
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{down}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{down}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{down}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{run_stop}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{run_stop}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{run_stop}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{run_stop},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{run_stop}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-K}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{run_stop}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-K}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{run_stop}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-K}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-K},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-K}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-K}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-K}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-K}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{run_stop}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-K}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,4112
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-K},ngram-around-SL,4112
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-K}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,4112
level 1,45,"['{CTRL-U}', '{CTRL-K}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,4112
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{run_stop}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{run_stop}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{run_stop}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{run_stop},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{run_stop}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{run_stop}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{run_stop}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{white}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{white}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{white}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{run_stop}']",{white},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{white}', 'SKIP', '{CTRL-U}', '{run_stop}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{white}', '{CTRL-U}', 'SKIP', '{run_stop}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{white}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{run_stop},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{run_stop}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-K}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{run_stop}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-K}', '{home}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{run_stop}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-K}', '{home}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{home}', '{CTRL-U}', '{home}']",{CTRL-K},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-K}', 'SKIP', '{CTRL-U}', '{home}', '{CTRL-U}']",{home},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-K}', '{home}', 'SKIP', '{home}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-K}', '{home}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-O}']",{home},ngram-around-SL,5378
level 1,45,"['{home}', '{CTRL-U}', '{home}', 'SKIP', '{CTRL-U}', '{CTRL-O}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{home}', '{CTRL-U}', 'SKIP', '{CTRL-O}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{home}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-O},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-O}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-O}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-O}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{run_stop}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{run_stop}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{run_stop}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{run_stop},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{run_stop}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-K}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{run_stop}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-K}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{run_stop}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-K}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-K},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-K}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 1,45,"['{CTRL-U}', '{CTRL-K}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,5378
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{home}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{home}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{home}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{home},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{home}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{home}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{home}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-K}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-K}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-K}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-K},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-K}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-K}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-K}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-K}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-K}', '{CTRL-P}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-K}', '{CTRL-P}', '{CTRL-P}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-P}', '{CTRL-P}', '{CTRL-P}']",{CTRL-K},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-K}', 'SKIP', '{CTRL-P}', '{CTRL-P}', '{CTRL-P}']",{CTRL-P},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-K}', '{CTRL-P}', 'SKIP', '{CTRL-P}', '{CTRL-P}', '{CTRL-P}']",{CTRL-P},ngram-around-SL,1284
level 2,45,"['{CTRL-K}', '{CTRL-P}', '{CTRL-P}', 'SKIP', '{CTRL-P}', '{CTRL-P}', '{CTRL-P}']",{CTRL-P},ngram-around-SL,1284
level 2,45,"['{CTRL-P}', '{CTRL-P}', '{CTRL-P}', 'SKIP', '{CTRL-P}', '{CTRL-P}', '{del}']",{CTRL-P},ngram-around-SL,1284
level 2,45,"['{CTRL-P}', '{CTRL-P}', '{CTRL-P}', 'SKIP', '{CTRL-P}', '{del}', '{CTRL-P}']",{CTRL-P},ngram-around-SL,1284
level 2,45,"['{CTRL-P}', '{CTRL-P}', '{CTRL-P}', 'SKIP', '{del}', '{CTRL-P}', '{CTRL-U}']",{CTRL-P},ngram-around-SL,1284
level 2,45,"['{CTRL-P}', '{CTRL-P}', '{CTRL-P}', 'SKIP', '{CTRL-P}', '{CTRL-U}', '{CTRL-U}']",{del},ngram-around-SL,1284
level 2,45,"['{CTRL-P}', '{CTRL-P}', '{del}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-P},ngram-around-SL,1284
level 2,45,"['{CTRL-P}', '{del}', '{CTRL-P}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{del}', '{CTRL-P}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-P}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{white}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{white}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{white}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{white},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{white}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{white}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{white}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-K}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-K}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-K}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-L}']",{CTRL-K},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-K}', 'SKIP', '{CTRL-U}', '{CTRL-L}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-K}', '{CTRL-U}', 'SKIP', '{CTRL-L}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-K}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-L},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-L}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-L}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-L}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
level 2,45,"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', 'SKIP', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},ngram-around-SL,1284
